ID	Rotatable bond count	logP	Polar surface area	acceptorcount	donorcount	Mass
71665673	5	4.82	29.27	2	0	418.48
71690626	5	4.34	29.54	3	0	343.85
71693480	5	3.94	27.54	4	0	401.98
7170390	3	3.56	78.27	5	3	285.32
71783785	6	4.14	29.95	4	1	407.602
71827896	4	3.93	38.50	3	0	340.467
71948848	8	4.29	42.43	3	0	406.449
71977884	5	3.98	60.62	5	0	343.40
71985942	6	4.29	36.69	2	0	376.500
7199753	3	3.06	51.22	3	1	341.59
7199824	3	4.07	78.27	5	3	299.35
72002369	4	4.47	68.77	4	1	373.460
72003754	6	4.43	28.18	5	0	429.99
72245581	4	4.76	49.74	3	1	405.505
72253916	5	3.98	33.53	4	0	402.542
7226857	5	2.97	38.33	2	1	259.349
72269516	8	3.86	58.73	4	1	398.547
72296240	7	4.26	47.09	3	0	390.462
72296835	8	4.53	31.50	3	1	417.597
72324011	7	3.61	71.78	4	1	440.56
72332582	5	4.57	38.13	3	0	401.554
72357809	7	4.20	43.43	3	0	401.510
72370105	6	3.90	58.37	3	1	355.482
72384779	4	3.76	49.94	3	2	323.371
72432408	8	3.97	39.60	4	1	407.58
7247748	6	3.90	23.55	2	0	326.484
72488537	5	3.16	47.36	4	0	363.461
72496367	6	3.39	58.73	4	1	414.453
72511030	2	3.94	46.34	2	0	348.446
72577566	5	4.50	42.74	3	1	360.505
72608309	3	4.61	26.79	3	0	397.95
7261859	2	3.61	42.24	1	1	270.11
72662953	6	3.22	59.39	4	1	418.541
72667535	6	3.80	62.55	2	1	424.93
72678264	5	4.28	45.23	3	1	409.52
72733175	8	2.48	35.94	4	1	368.521
72809307	6	4.15	6.48	2	0	366.99
7281474	5	2.59	61.60	4	0	237.255
72818946	7	3.64	51.16	5	1	403.90
72856748	6	2.98	68.04	5	0	407.470
72900931	6	2.73	55.84	3	0	353.418
72956963	7	3.36	47.02	4	1	427.633
72958338	5	3.77	51.55	5	1	404.514
72966577	4	4.18	45.98	4	1	387.531
72982967	6	4.74	45.23	3	1	423.59
72990471	9	4.52	50.52	4	1	473.540
72990724	7	3.68	35.50	5	0	421.633
72992913	6	4.18	42.43	3	0	372.468
7299522	2	1.87	34.89	2	0	204.25
73010491	3	2.60	59.75	2	0	315.369
73048206	9	3.54	44.81	4	1	409.574
73048253	6	5.11	47.67	3	1	385.515
73085586	4	3.41	48.99	3	1	345.446
73207481	5	5.38	47.67	3	1	397.526
73208291	6	4.64	38.13	3	0	367.537
73298660	6	2.70	94.94	8	1	404.353
73303731	6	5.23	60.60	3	2	397.526
73311823	4	3.65	58.29	5	0	385.471
73321023	8	4.89	28.60	4	0	447.598
73353156	5	4.18	55.88	3	1	370.456
73373856	6	3.61	58.73	4	1	392.499
73375715	7	4.84	6.48	2	0	376.467
73388230	8	4.69	24.30	3	0	406.549
73418990	7	4.56	56.59	4	0	405.498
73428812	6	3.44	64.74	3	1	405.546
73468430	8	3.61	49.08	4	1	424.516
73477736	7	4.42	33.09	3	1	406.549
73482810	5	3.34	62.64	3	1	388.467
73508355	7	5.05	49.50	3	1	438.571
73510397	6	4.93	38.88	3	0	409.89
73521685	8	3.31	35.94	4	1	402.96
73528187	6	4.40	51.39	4	0	387.483
73533979	7	4.23	36.69	2	0	408.586
73595679	10	4.55	34.17	5	0	447.02
73611674	5	4.54	54.51	3	0	446.595
7364192	2	3.78	59.31	2	1	333.42
73694106	7	3.36	42.96	5	1	394.515
73720244	6	3.83	39.18	5	1	449.518
73759454	8	3.98	18.95	4	0	413.650
73802603	3	4.72	6.48	2	0	364.508
7385011	7	3.06	35.94	4	1	413.38
73855027	10	4.71	24.94	4	0	422.613
73884570	4	3.40	29.27	2	0	342.38
73921645	5	4.38	51.77	4	0	430.531
73925871	6	5.30	47.15	3	1	413.54
73964980	5	3.91	57.36	3	2	391.515
74020049	6	5.00	55.63	4	1	419.480
74045592	4	4.74	9.72	3	0	369.94
74062884	6	4.22	70.84	4	1	367.84
74111121	8	4.56	38.82	4	1	446.639
74122195	7	3.21	36.02	3	0	351.535
74136896	5	3.56	33.20	3	0	348.369
74160792	8	4.78	38.77	3	0	393.527
74182589	6	4.11	32.26	4	0	418.55
74220919	6	3.85	54.46	4	1	401.510
74241150	6	4.57	32.34	2	1	392.87
74243129	9	3.10	45.17	5	1	402.510
74243515	5	3.46	31.50	3	1	355.526
74362430	4	2.18	62.14	5	1	302.353
7436721	1	4.06	54.68	3	0	388.22
74372742	5	4.96	58.97	4	1	435.531
74375195	8	3.93	49.77	4	1	407.433
74406406	7	4.19	6.48	2	0	318.480
74445018	7	4.36	47.36	3	0	391.515
74475087	7	5.27	32.34	2	1	382.93
74490882	5	3.20	39.18	4	1	415.96
74494968	11	4.89	44.73	4	2	430.99
74549956	8	3.02	35.94	4	1	386.511
74569915	8	4.10	53.32	4	2	422.548
74588666	7	5.19	55.63	4	1	433.507
74608240	8	3.55	58.73	4	1	366.461
74641340	8	3.18	58.73	4	1	370.424
74647446	7	2.87	56.17	5	2	408.90
74676277	8	4.38	47.36	3	0	457.92
74683050	6	4.00	41.29	3	1	339.414
74712138	8	3.99	29.95	4	1	425.592
74729998	7	3.82	67.39	4	1	417.557
7473994	2	4.34	29.46	1	1	292.61
74765800	5	4.18	55.88	3	1	370.456
74817165	6	5.18	42.74	3	1	368.484
74829704	4	4.13	23.55	2	0	372.528
74873753	7	5.22	42.74	3	1	406.89
74893788	7	3.35	58.64	2	1	364.87
74929325	10	4.83	40.85	3	0	438.63
74980594	7	4.72	50.16	3	1	434.559
74985176	6	4.85	49.74	3	1	391.563
74988038	4	3.77	41.37	3	0	392.478
7506189	3	3.64	27.05	2	0	252.317
75147840	7	5.01	52.15	3	2	447.478
7517782	3	3.92	72.19	2	2	292.40
75186673	4	4.09	52.23	3	1	436.507
75212743	4	4.51	33.45	2	0	345.442
7536275	3	1.70	77.15	4	1	328.166
75365433	7	4.70	32.26	4	0	398.54
75368606	10	4.57	59.00	4	1	411.542
7538926	0	1.44	47.03	3	0	228.03
75415819	6	3.92	59.00	5	1	383.488
7543010	3	4.45	55.40	3	1	339.83
75502386	7	3.82	39.60	4	1	411.54
75556077	7	3.08	45.17	5	1	400.563
75573169	4	3.17	50.16	3	1	394.563
75585544	7	3.59	39.60	4	1	399.57
75590213	5	3.69	26.79	4	0	377.532
75594530	6	3.81	40.54	3	1	371.91
75606539	7	3.24	26.79	3	0	425.540
75616821	4	4.41	49.64	3	1	422.59
75651509	8	4.59	56.32	3	0	416.525
75656376	5	2.57	80.66	6	0	383.452
75661838	9	4.39	38.77	3	0	367.489
75693811	9	4.49	24.94	4	0	426.576
75713979	3	4.28	29.27	2	0	362.49
75762136	5	4.51	34.74	4	1	418.585
75766629	10	3.85	35.94	4	1	382.548
75812712	9	2.48	61.88	4	1	411.546
75824240	6	4.48	58.81	4	0	419.525
75848713	9	4.39	46.84	3	0	425.59
75906581	6	3.99	38.50	3	0	380.463
75923902	6	5.03	32.70	3	1	367.533
76005093	4	3.34	62.30	3	1	375.472
76032592	4	4.12	47.09	3	0	386.499
76108542	7	3.93	61.72	6	1	426.58
76110585	7	4.30	39.52	3	0	391.515
76175867	5	5.11	39.08	3	1	379.479
76246996	8	4.38	32.34	2	1	328.500
76268557	7	3.81	46.61	2	0	327.424
76329501	4	3.49	24.30	3	0	344.89
76335396	6	5.32	55.63	4	1	433.559
76414953	6	3.11	26.79	3	0	409.97
76469374	5	4.72	45.40	4	0	408.469
76472462	6	3.83	47.36	4	0	375.472
76496494	7	3.49	76.80	4	0	406.486
76504805	9	4.38	33.53	4	0	418.585
76519824	6	4.00	32.34	2	1	374.93
76545903	10	3.98	34.17	5	0	412.574
76609554	4	4.35	55.30	3	0	393.51
7661393	2	3.91	37.38	2	0	350.60
76616232	4	2.97	26.79	3	0	395.591
76645829	7	3.71	45.23	3	1	365.521
76677775	5	4.34	26.71	3	1	378.560
76684453	8	4.70	58.22	3	1	403.95
76727817	5	3.48	53.94	5	1	351.47
76764158	5	4.91	47.67	3	1	415.516
76816637	7	4.70	6.48	2	0	358.477
76844667	10	4.35	24.94	4	0	436.519
76859104	8	3.15	58.81	3	0	419.525
76864225	5	3.68	88.25	6	0	432.528
76893332	8	3.76	47.36	3	0	389.92
76909778	7	4.07	71.03	4	2	450.510
76932570	8	4.94	15.71	3	0	392.99
76941293	8	4.60	39.52	4	0	423.532
76953249	6	3.26	15.71	3	0	350.93
77005092	5	4.45	51.39	4	0	391.515
77007883	8	4.31	61.46	4	1	432.568
77024577	7	5.12	6.48	2	0	360.54
7707521	5	3.31	21.26	2	1	308.64
7707535	6	3.57	21.26	2	1	271.83
77090200	6	4.10	42.50	3	2	395.522
77121811	6	5.14	55.32	4	0	423.516
77122256	6	4.73	29.85	2	1	355.48
77127785	5	4.52	47.67	3	1	411.98
77141408	6	4.49	51.39	4	0	407.90
7714779	6	3.16	21.26	2	1	277.79
77390787	6	3.51	41.57	3	1	358.526
77395810	7	4.29	67.35	4	1	434.515
77406445	7	4.75	28.18	5	0	431.528
77414877	6	4.36	38.50	3	0	376.500
77516946	4	4.53	59.39	4	1	430.552
77523821	6	3.98	54.46	4	1	421.56
77524257	4	2.43	85.31	4	1	380.448
7753438	2	3.91	63.83	4	2	270.72
77535144	5	4.20	32.51	3	0	433.61
77583251	8	3.79	26.71	3	1	356.485
77586830	5	3.68	51.64	3	0	386.88
77592679	10	4.37	48.00	4	0	415.505
77632489	6	4.26	73.76	5	0	447.535
77634514	5	4.77	23.47	2	1	343.90
77642026	7	3.64	39.60	4	1	399.57
7764858	3	3.49	41.99	2	1	345.119
77694755	5	3.45	62.47	4	0	364.449
77696942	6	4.82	71.67	3	2	419.504
77722127	6	4.49	26.79	4	0	451.55
77748733	6	3.79	9.72	3	0	385.61
7776306	3	2.10	66.48	3	1	310.41
77773135	7	4.20	64.80	4	0	406.482
77775730	9	4.85	49.58	3	0	411.590
7778260	2	3.30	23.55	2	0	374.95
77819134	4	4.54	58.29	5	0	399.498
7783355	5	3.49	32.78	3	0	345.26
77893473	6	5.13	56.15	3	1	389.499
77970011	6	4.53	55.32	5	0	421.93
78047604	6	5.14	46.84	4	0	401.489
78100401	6	4.26	47.73	4	0	412.91
78130766	5	3.88	41.93	4	1	373.88
78170788	6	5.50	60.94	5	1	416.573
78195057	7	-0.66	85.31	4	1	372.469
78197009	7	4.54	36.33	4	1	403.574
78213693	10	4.71	35.94	4	1	440.65
78253873	5	4.68	46.92	3	1	373.500
78293102	7	4.80	41.57	3	1	380.532
78300068	8	2.95	35.94	4	1	386.511
78301826	11	5.20	44.73	4	2	440.587
78320837	6	4.82	38.50	3	0	376.500
78324256	6	3.26	64.53	4	0	341.411
78326964	5	3.80	64.16	3	0	406.530
78359110	9	4.14	24.94	4	0	382.548
78375074	4	4.30	55.05	4	0	354.84
78404698	9	3.61	41.93	4	1	369.505
78405324	6	5.05	29.95	4	1	431.624
78434426	6	3.52	52.23	3	1	394.563
78443711	5	3.92	51.55	5	1	422.504
78465653	7	4.54	23.47	2	1	323.480
78469058	7	4.76	39.08	3	1	349.478
7851425	3	4.20	63.83	4	2	367.28
78532227	5	4.65	42.16	3	0	377.87
78572014	9	4.55	51.66	4	0	418.537
7859517	3	4.98	37.81	3	1	281.38
7859655	3	5.00	45.15	3	2	282.36
78602596	9	3.63	24.30	3	0	374.96
7860273	3	3.72	29.54	2	0	253.301
78628928	6	4.52	61.80	4	2	416.521
78631018	3	4.01	40.85	3	0	414.61
78634118	5	3.77	48.99	3	1	359.90
78645856	5	4.19	35.58	3	1	411.634
7865097	2	3.32	32.67	2	0	270.35
78651267	5	4.11	38.13	3	0	379.52
78692532	5	5.05	41.37	3	0	448.655
7869294	3	4.63	45.15	3	2	286.32
78700196	4	3.85	36.02	4	0	393.531
78709497	5	4.40	32.70	3	1	391.555
7871383	3	4.78	45.15	3	2	288.38
7877433	7	3.58	50.80	3	1	275.37
7877602	3	4.09	37.81	3	1	267.35
7877847	3	4.46	63.83	4	2	316.44
7878277	3	4.73	37.81	3	1	332.22
78796985	6	5.14	49.41	3	1	426.560
78809051	3	3.41	75.36	5	0	405.502
7881107	3	4.55	63.83	4	2	336.86
7882990	3	2.66	98.18	6	1	245.242
78843565	7	4.60	6.48	2	0	340.486
78855190	5	4.58	45.23	3	1	399.538
7887216	2	2.75	46.33	2	1	226.279
7889289	3	3.48	38.33	2	1	227.263
78914997	9	4.56	32.78	3	0	398.522
78917769	6	5.43	41.57	3	1	414.549
7893371	5	3.92	15.71	3	0	398.17
7896061	4	3.53	36.69	2	0	346.430
7898942	4	3.84	15.71	3	0	394.84
78991703	7	4.97	38.88	3	0	385.515
79012106	5	4.42	30.29	3	0	351.425
7903556	3	3.88	15.71	2	0	330.42
79087525	7	3.86	59.39	4	1	404.514
79110865	5	3.17	41.49	5	0	358.530
7916904	5	3.19	32.26	2	2	335.92
79234908	6	4.33	54.87	3	2	374.488
7924960	8	2.82	15.27	2	1	309.29
7925208	9	2.41	24.50	3	1	326.79
7926085	7	2.84	24.50	3	1	358.10
7926214	8	3.16	24.50	3	1	321.29
7926256	8	3.12	24.50	3	1	320.86
7931539	3	4.16	46.17	2	1	309.81
79321034	7	4.65	19.37	3	0	373.544
7932235	3	3.69	17.30	1	0	288.79
7933583	2	2.76	32.70	2	1	237.32
7934875	0	2.60	33.12	2	1	224.057
79358338	6	3.22	83.81	3	2	400.361
7938002	3	4.01	62.46	4	1	420.45
7939032	1	3.20	17.30	1	0	273.133
79393708	4	3.67	33.20	3	0	330.431
79407619	5	4.16	60.56	4	1	404.90
7942989	1	2.30	43.08	3	0	262.35
7943337	6	4.44	24.94	3	0	388.50
79452949	6	2.45	43.09	4	1	417.98
7945705	1	4.06	20.31	1	0	344.65
79510672	4	3.68	6.48	2	0	312.380
7951841	1	4.31	28.68	1	1	222.291
79536289	5	3.73	41.57	3	1	423.01
7954304	2	4.16	49.33	3	2	305.377
79546566	6	4.29	50.16	3	1	406.55
7955666	5	3.91	44.89	1	2	308.40
7956310	6	3.96	71.25	4	2	408.44
79576056	5	4.47	41.29	3	1	365.452
7957874	4	5.40	51.80	3	1	333.85
7958642	4	3.43	41.13	1	2	290.43
7959109	4	4.65	41.13	1	2	312.43
7961902	4	3.82	44.89	1	2	308.40
79626401	8	4.77	15.71	3	0	366.549
7962970	3	3.06	41.13	1	2	268.42
7964711	2	1.90	45.33	2	1	274.34
79668586	10	4.68	44.73	4	2	408.586
7968009	7	1.70	47.28	3	2	280.80
79692450	6	4.29	38.50	3	0	354.425
79695175	4	4.51	20.31	2	0	319.448
7969625	6	2.77	41.49	3	2	279.76
7969735	7	1.92	47.28	3	2	299.62
7970522	2	2.32	35.58	2	1	342.26
7972150	4	3.06	46.17	2	1	339.19
7972629	4	3.64	20.31	2	0	346.69
7974147	3	5.24	35.58	3	1	420.35
7974202	2	3.76	52.05	2	1	252.317
7975571	3	1.45	82.06	4	0	231.211
7978262	5	1.73	30.49	2	1	225.31
7978810	3	2.84	41.13	1	2	234.32
7980434	2	4.93	36.95	1	2	271.38
79818556	5	3.98	45.33	3	1	366.436
7982009	4	2.83	30.93	3	0	309.42
7982328	5	3.49	15.27	2	1	430.90
7984885	1	3.45	20.31	1	0	315.48
7985840	3	1.45	82.06	4	0	231.211
79865376	8	4.64	28.60	4	0	421.560
7986583	5	2.55	55.81	4	2	397.563
7986997	4	1.78	66.92	4	0	330.384
7987907	3	3.32	33.37	1	1	276.64
7987960	4	2.66	21.26	1	1	274.18
7989950	5	2.00	24.50	2	1	238.35
7990340	4	3.88	23.55	2	0	340.49
7990347	1	2.40	49.41	3	1	333.24
7991905	4	4.46	44.81	4	1	409.91
7992402	2	2.44	52.37	3	0	205.213
7992462	2	3.66	17.82	1	0	318.54
7992615	6	3.93	38.77	3	0	445.84
7992672	2	3.87	52.65	3	1	378.25
7992870	3	3.57	46.17	2	1	334.19
7993328	3	3.54	41.46	2	1	345.119
79933877	10	4.48	53.62	5	1	448.611
7993612	3	4.28	17.82	1	0	258.324
7994688	2	4.17	37.38	2	0	299.75
7995441	1	3.16	32.67	2	0	255.10
7996112	1	3.25	32.67	2	0	275.51
7996730	0	2.50	25.78	2	0	220.31
7997211	2	1.48	72.19	2	2	212.63
7997787	4	2.04	55.40	3	1	301.36
7998482	2	3.42	78.51	4	2	399.450
80053504	8	3.72	47.73	4	0	406.526
80082785	12	4.11	57.23	5	0	441.568
80175891	8	4.48	34.17	5	0	430.97
80188794	5	2.87	66.29	3	1	405.40
80198562	8	4.97	47.36	3	0	417.553
80235717	5	5.00	45.64	2	2	358.489
80239676	5	2.76	71.18	6	0	370.84
80242170	6	4.19	38.77	4	0	373.88
80252763	5	4.05	60.25	4	0	394.450
80268355	5	4.40	50.16	3	1	408.56
80342571	6	4.03	26.71	3	1	358.91
80375755	12	4.50	44.73	4	2	404.554
80392178	7	4.40	61.80	4	2	430.548
80392592	6	4.54	42.16	3	0	411.428
80413775	7	4.98	23.55	2	0	404.598
80424200	8	3.51	50.80	4	1	447.02
80448167	5	3.97	37.38	3	0	361.88
80452216	6	3.69	49.77	4	1	393.406
80457988	5	4.31	41.29	3	1	367.537
80460061	6	4.25	47.36	4	0	395.52
80674175	4	3.95	80.48	4	0	436.93
80707489	6	5.09	59.31	4	2	405.542
80919173	6	3.98	36.69	2	0	400.95
80932671	4	4.34	23.47	2	1	339.454
81174940	5	4.66	59.31	4	2	377.488
81193777	4	4.09	48.64	5	0	411.93
81198869	6	4.71	47.36	3	0	395.547
81205580	6	4.53	56.96	5	0	440.92
81260896	5	3.09	55.20	3	0	401.510
81291837	7	3.80	58.37	3	1	417.553
81304412	9	4.74	47.36	3	0	417.98
81387659	4	4.39	9.72	3	0	381.608
81394477	5	3.29	48.91	4	0	416.95
81417814	12	4.44	53.96	5	2	446.591
81499475	7	4.22	50.16	3	1	406.505
81550304	7	4.22	32.78	3	0	400.95
81591521	8	5.03	49.77	3	1	421.460
81642568	11	4.72	44.73	4	2	414.565
81645074	7	3.40	39.85	3	1	382.52
81752333	8	3.58	56.32	4	0	390.487
81876719	5	4.69	65.38	4	1	417.509
81908573	6	4.73	23.47	2	1	353.89
81934841	6	3.29	68.04	5	0	435.524
81947498	6	4.19	24.50	3	1	344.88
81977255	10	4.58	53.96	5	2	426.601
81978667	7	4.02	56.59	5	0	439.94
81979574	5	4.40	40.85	3	0	444.96
82149868	5	3.35	26.71	3	1	324.468
82212330	6	4.76	49.25	4	1	387.527
82274092	5	5.35	9.72	3	0	395.98
82341620	6	4.63	56.32	3	0	428.536
82351193	7	5.12	6.48	2	0	360.54
82394225	4	2.54	30.03	4	0	438.539
82404742	5	4.59	38.13	3	0	379.89
82408900	6	4.40	68.02	3	1	405.88
82419849	3	3.84	51.02	3	0	342.418
82430447	8	3.63	35.94	4	1	368.521
82454493	7	3.93	50.16	3	1	406.505
82489259	6	4.24	38.50	3	0	338.451
82514379	7	3.34	67.96	5	1	406.88
82539932	6	4.27	38.50	3	0	376.500
82598752	7	4.18	41.37	3	0	420.532
82610231	10	4.55	34.17	5	0	447.02
82628658	6	4.43	38.50	3	0	372.416
82656119	5	4.43	45.23	3	1	421.60
82738827	6	3.36	44.73	4	2	362.421
82750334	6	3.20	65.01	4	1	382.508
82777951	5	3.37	55.57	3	0	364.445
82781675	6	4.24	32.34	2	1	432.56
82796015	6	5.18	50.16	3	1	436.98
82804962	6	4.87	42.74	3	1	392.50
82818506	4	4.93	19.37	3	0	389.56
82876921	7	3.14	74.86	6	1	410.518
83063528	6	3.65	47.36	4	0	391.515
83108308	6	3.90	55.63	4	1	407.88
83121864	5	4.88	41.29	3	1	375.516
83140077	6	4.38	38.50	3	0	412.52
83210076	6	3.50	39.60	4	1	377.59
83230128	4	2.85	71.45	6	0	375.432
83258519	4	4.51	55.30	3	0	407.90
83272577	5	3.80	51.39	4	0	381.451
83282498	11	4.07	57.23	5	0	427.541
83350537	7	3.82	48.57	3	1	423.532
83428721	5	4.50	62.19	3	2	423.95
83502312	7	3.91	45.40	4	0	382.483
83564111	6	4.31	47.73	4	0	410.489
83680057	6	4.16	65.95	3	2	441.579
83746858	9	4.96	26.71	3	1	422.588
83751064	8	4.08	38.77	3	0	369.505
83753406	6	4.09	39.08	3	1	357.405
83771421	6	4.89	9.72	3	0	355.570
83772322	6	3.72	44.81	3	1	425.548
83799897	4	3.78	32.34	2	1	344.45
83804703	9	3.64	41.49	5	0	400.59
83831005	7	4.00	38.50	3	0	362.90
83834460	6	4.40	49.77	4	1	373.88
83878758	12	4.64	44.73	4	2	422.544
83886930	7	3.84	23.78	3	0	396.60
83927200	8	3.99	49.50	3	1	396.43
83974310	6	4.46	50.16	3	1	422.96
83987522	6	4.08	56.96	5	0	440.92
83987819	9	4.51	23.55	3	0	396.550
84003463	7	4.64	45.33	2	1	376.500
84012144	9	5.00	72.64	4	0	446.547
84014195	4	3.32	52.82	4	0	422.452
84027977	6	5.28	47.36	3	0	403.526
84099124	7	4.72	67.35	5	1	444.98
84133573	6	4.79	47.67	3	1	409.89
84185502	6	3.92	23.47	2	1	365.59
84211150	6	3.34	26.71	3	1	364.412
84213803	8	3.79	59.50	3	0	414.93
84341401	7	2.56	77.42	4	0	390.443
84366772	5	4.10	45.23	3	1	395.50
84397646	9	3.57	35.94	4	1	386.580
84406451	7	3.94	58.73	3	1	392.499
84425197	4	4.65	9.72	3	0	349.522
84502228	7	4.87	50.16	3	1	428.580
84522274	12	3.83	45.17	5	1	436.66
84534105	11	3.31	37.83	5	0	409.574
84541899	7	4.88	45.40	4	0	416.448
84560493	5	4.50	33.53	4	0	434.559
84633997	7	4.91	58.12	4	1	432.543
84679396	5	4.84	41.29	3	1	375.516
84714688	8	3.41	51.66	4	0	368.477
84735643	7	4.05	6.48	2	0	300.490
84759978	8	3.01	35.94	4	1	334.504
84774210	7	4.11	52.49	5	1	408.590
84779808	5	4.96	9.72	3	0	395.514
84813477	11	4.35	44.73	4	2	408.517
84838804	11	4.78	53.96	5	2	444.591
84840221	7	3.50	56.96	5	0	408.498
84855348	7	4.64	30.29	3	0	353.441
84862297	6	4.48	54.87	3	2	392.478
84872080	6	4.75	61.80	4	2	434.511
84877787	4	3.13	51.39	4	0	307.78
84878763	4	3.76	33.45	2	0	317.81
84925112	4	4.52	45.48	2	1	386.495
84954437	5	3.96	64.15	3	1	392.478
84994493	6	3.57	75.71	3	1	436.552
85020186	7	4.41	23.47	2	1	315.501
85060055	5	4.83	32.34	2	1	404.97
85146925	5	2.20	80.66	6	0	387.415
85166434	5	3.93	63.91	3	0	425.488
85203634	4	5.10	29.27	2	0	370.85
85246980	6	4.53	23.47	2	1	363.424
85277019	7	4.24	47.36	4	0	405.542
85384632	5	4.47	47.67	3	1	405.453
85400307	5	4.80	58.64	3	1	414.505
85406071	7	4.56	6.48	2	0	340.486
85445356	7	4.59	6.48	2	0	344.518
85615741	7	5.33	58.53	3	2	399.542
85632788	5	4.49	29.54	3	0	361.84
85690067	10	3.85	50.28	5	1	396.579
85715046	8	4.31	48.31	4	1	409.505
85742551	7	4.33	56.32	4	0	402.498
85754458	7	4.34	6.48	2	0	346.51
85758870	9	5.10	47.36	3	0	419.569
85900817	4	3.91	41.57	3	1	398.93
86083798	8	4.40	41.49	5	0	410.58
86127423	7	4.08	71.70	5	0	424.476
86150196	6	4.16	27.54	4	0	395.595
86216390	9	4.10	58.73	4	1	424.585
86337802	6	3.61	26.71	3	1	338.495
86346087	7	3.58	26.71	3	1	360.49
86402510	5	4.47	33.20	3	0	374.459
86429452	10	3.76	72.39	4	0	427.56
86443522	5	4.53	23.55	3	0	396.96
86474064	7	5.12	41.37	3	0	448.586
86479927	5	2.79	39.60	4	1	339.483
86489018	8	3.89	35.94	4	1	400.58
86518004	8	3.78	61.72	6	1	450.558
86533055	6	3.58	60.23	3	0	380.423
86546614	3	4.40	23.55	2	0	384.523
86569935	7	4.56	6.48	2	0	340.486
86577258	6	4.26	47.73	4	0	412.91
86579006	10	4.45	40.73	4	1	435.612
86618710	6	3.78	58.81	3	0	445.563
86717788	5	4.36	48.64	5	0	445.490
86776790	7	4.76	51.39	4	0	441.454
86793212	4	3.62	49.41	2	1	356.85
86838046	5	3.98	29.95	4	1	429.96
86851260	5	4.23	33.20	3	0	336.479
86876344	3	4.67	23.55	2	0	426.483
86935938	6	4.99	38.13	3	0	405.56
86955434	5	4.54	23.47	2	1	365.85
87002146	5	4.73	32.34	2	1	354.469
87002234	8	3.49	39.18	5	1	403.95
87027110	9	3.61	51.16	5	1	399.531
87053754	7	4.27	59.39	4	1	432.568
87093056	7	3.58	27.54	4	0	421.512
87128247	7	4.79	23.55	2	0	388.555
87142632	4	3.03	32.78	4	0	366.505
87222237	5	4.02	33.73	4	1	356.441
87237642	4	5.30	9.72	3	0	389.99
87238565	6	4.05	49.77	4	1	353.462
87262317	5	2.94	58.29	5	0	403.409
87389365	7	3.44	67.39	4	1	421.520
87391008	6	3.73	55.32	5	0	391.91
87448421	8	5.45	49.25	4	1	415.581
87454832	10	4.45	59.00	4	1	411.542
87461078	7	4.71	32.70	3	1	385.93
87507985	8	4.84	37.19	4	0	443.639
87534230	9	4.24	24.94	4	0	400.538
87548695	5	3.60	43.70	3	2	380.31
87565007	7	2.59	67.23	3	1	430.552
87646619	6	3.85	54.46	3	1	405.473
87721987	4	5.53	32.51	3	0	395.93
87765386	8	5.04	38.50	3	0	364.489
87862938	7	4.53	46.61	3	0	383.51
87900644	3	2.63	26.71	3	1	332.532
87917740	8	4.82	15.71	3	0	372.57
87942759	7	5.75	9.72	3	0	431.547
87955338	4	3.17	42.68	2	0	315.413
87994529	5	3.73	26.71	3	1	350.506
88036311	6	5.06	47.73	4	0	406.526
88052480	5	3.61	47.36	4	0	411.93
88137515	6	4.62	47.73	4	0	410.489
88194682	6	4.63	33.20	3	0	374.56
88231797	5	3.13	53.74	4	0	451.97
88284169	9	3.82	70.39	4	2	448.611
88285232	8	1.80	65.48	6	1	433.593
88357296	7	4.71	18.95	4	0	393.575
88370090	6	3.83	47.36	3	0	375.472
88424555	6	4.77	50.38	4	1	391.515
88446053	8	3.97	51.39	4	0	431.459
88458221	8	4.32	31.40	4	1	420.645
88486255	4	3.73	51.66	5	0	380.46
88527041	8	4.29	44.81	4	1	444.02
88532901	4	4.65	46.09	4	0	371.88
88549113	3	4.73	9.72	3	0	341.543
88584258	7	2.81	49.77	3	1	325.83
88614617	3	4.29	23.55	2	0	402.87
88621024	7	4.59	45.23	3	1	405.56
88656202	5	4.24	38.50	3	0	402.417
88671060	3	3.60	6.48	2	0	366.51
88781993	6	3.38	29.95	4	1	405.65
88785382	6	3.57	42.50	3	2	363.93
88807884	6	3.98	52.57	3	2	384.495
88820908	3	4.25	29.85	2	1	341.52
88845333	7	3.74	47.09	3	0	360.461
88846572	6	4.65	49.77	4	1	385.89
88856870	5	4.97	32.34	2	1	427.03
88859879	3	4.35	29.85	2	1	373.58
88914861	8	3.22	31.84	5	0	424.633
88971152	6	4.11	40.62	2	0	424.60
88997936	4	3.68	55.05	4	0	312.417
89031886	6	4.19	36.97	5	1	427.564
89039870	4	4.02	50.16	3	1	374.488
89133076	8	4.36	31.50	3	1	391.559
89134368	8	4.82	15.71	3	0	372.57
89175388	5	4.86	45.23	3	1	429.94
89210539	2	3.94	49.33	4	0	416.54
89265640	6	4.10	29.95	4	1	420.04
89288745	7	4.39	56.96	5	0	422.525
89308181	11	3.22	48.41	6	1	443.632
89340375	3	3.97	52.82	4	0	408.546
89345438	7	2.86	26.79	3	0	425.540
89357721	8	4.86	32.70	3	1	375.460
89410718	6	4.03	44.61	4	0	431.584
89419066	5	4.34	47.73	4	0	432.443
89420435	7	3.29	51.73	4	2	393.531
89484968	5	4.61	38.50	3	0	398.454
